transaction_id,tiempo_sk,producto_sk,cliente_sk,canal_sk,tienda_sk,cantidad,precio_unitario,monto_venta,ticket_alto,ticket_bajo,canal_digital,es_pico_temporada,outlier_contextual,complementariedad_estimada,metodo_pago
26796,311,7,2,1,28,1,868.88,868.88,False,False,False,False,False,alta,Tarjeta
26797,210,1,3,1,24,4,984.32,3937.28,True,False,False,True,False,alta,Efectivo
26798,317,7,3,1,23,4,1567.52,6270.08,True,False,False,False,False,alta,Efectivo
26799,39,1,2,2,14,2,476.1,952.2,False,False,True,False,False,alta,Efectivo
26800,99,5,4,1,10,3,1355.87,4067.61,True,False,False,True,False,baja,Efectivo
26801,289,2,2,5,17,3,1762.32,5286.96,True,False,True,True,False,alta,Tarjeta
26802,133,5,2,3,5,2,1889.74,3779.48,True,False,True,False,False,baja,Tarjeta
26803,322,8,3,2,25,1,1392.69,1392.69,False,False,True,False,False,alta,Efectivo
26804,194,3,4,1,1,4,1976.24,7904.96,True,False,False,True,True,baja,Efectivo
26805,135,1,4,2,13,4,1785.68,7142.72,True,False,True,False,False,alta,Tarjeta
26806,39,4,2,2,29,4,1336.6,5346.4,True,False,True,False,False,baja,Efectivo
26807,12,5,3,1,13,2,1810.49,3620.98,False,False,False,True,False,baja,Tarjeta
26808,137,8,2,1,16,3,1509.63,4528.89,True,False,False,True,False,alta,Efectivo
26811,271,3,2,16,17,1,1957.81,1957.81,False,False,True,False,False,baja,Tarjeta
26814,72,8,2,1,20,3,1403.02,4209.06,True,False,False,False,False,alta,Efectivo
26816,181,2,3,1,23,1,512.41,512.41,False,False,False,False,False,alta,Efectivo
26817,312,7,4,13,25,3,1801.19,5403.57,True,False,True,False,False,alta,Tarjeta
26818,164,7,2,1,23,4,1420.1,5680.4,True,False,False,False,False,alta,Tarjeta
26819,170,6,2,1,18,4,1946.61,7786.44,True,False,False,False,False,alta,Efectivo
26820,19,1,4,8,28,3,1553.73,4661.19,True,False,True,True,False,alta,Efectivo
26821,298,3,3,1,14,3,1000.66,3001.98,False,False,False,False,False,baja,Tarjeta
26822,236,1,4,3,20,1,646.81,646.81,False,False,True,True,False,alta,Tarjeta
26824,23,4,2,1,24,2,1144.12,2288.24,False,False,False,False,False,baja,Efectivo
26826,223,6,2,1,16,2,1022.42,2044.84,False,False,False,False,False,alta,Tarjeta
26827,241,6,3,1,23,1,1364.44,1364.44,False,False,False,True,False,alta,Tarjeta
26828,60,4,3,1,21,4,1754.73,7018.92,True,False,False,False,False,baja,Tarjeta
26829,39,4,2,2,23,4,1764.52,7058.08,True,False,True,False,False,baja,Tarjeta
26830,79,1,3,1,14,2,188.48,376.96,False,False,False,True,False,alta,Tarjeta
26831,228,2,2,2,23,4,1350.29,5401.16,True,False,True,False,False,alta,Efectivo
26833,315,2,2,1,20,2,186.16,372.32,False,False,False,False,False,alta,Tarjeta
26834,180,6,3,9,22,1,1293.89,1293.89,False,False,True,False,False,alta,Efectivo
26835,248,8,2,9,15,3,230.72,692.16,False,False,True,True,False,alta,Efectivo
26837,98,3,2,1,12,3,953.84,2861.52,False,False,False,True,False,baja,Efectivo
26838,176,2,2,1,27,4,338.43,1353.72,False,False,False,True,False,alta,Efectivo
26839,147,7,3,9,20,1,674.03,674.03,False,False,True,True,False,alta,Tarjeta
26840,289,1,2,10,24,4,587.2,2348.8,False,False,True,True,False,alta,Efectivo
26841,51,7,3,1,24,3,1261.37,3784.11,True,False,False,True,False,alta,Tarjeta
26842,108,2,4,1,13,4,245.73,982.92,False,False,False,True,False,alta,Efectivo
26843,305,7,4,2,9,2,1958.91,3917.82,True,False,True,False,False,alta,Efectivo
26844,320,4,2,1,25,3,26.87,80.61,False,True,False,False,False,baja,Tarjeta
26845,19,4,3,13,15,1,1485.24,1485.24,False,False,True,True,False,baja,Tarjeta
26846,175,8,1,1,3,4,37.0,148.0,False,False,False,False,False,alta,Efectivo
26847,11,8,3,10,4,2,501.22,1002.44,False,False,True,False,False,alta,Tarjeta
26849,139,5,3,1,18,2,795.52,1591.04,False,False,False,False,False,baja,Efectivo
26851,176,2,2,1,20,1,1489.97,1489.97,False,False,False,True,False,alta,Tarjeta
26853,137,5,3,1,29,1,1054.06,1054.06,False,False,False,True,False,baja,Efectivo
26854,312,6,2,4,13,4,1218.07,4872.28,True,False,True,False,False,alta,Efectivo
26855,25,8,3,1,20,4,783.96,3135.84,False,False,False,True,False,alta,Tarjeta
26856,269,3,2,1,21,4,877.29,3509.16,False,False,False,False,False,baja,Efectivo
26857,109,3,2,12,28,2,1760.94,3521.88,False,False,True,True,False,baja,Efectivo
26858,104,6,4,12,16,1,557.74,557.74,False,False,True,False,False,alta,Efectivo
26859,205,8,2,1,16,2,194.19,388.38,False,False,False,False,False,alta,Efectivo
26860,182,3,3,7,12,3,817.94,2453.82,False,False,True,False,False,baja,Efectivo
26861,31,5,1,9,16,2,750.27,1500.54,False,False,True,True,False,baja,Efectivo
26862,167,3,4,6,5,2,1699.05,3398.1,False,False,True,False,False,baja,Tarjeta
26863,55,1,3,1,16,1,543.12,543.12,False,False,False,True,False,alta,Tarjeta
26864,165,2,4,1,23,3,629.14,1887.42,False,False,False,False,False,alta,Efectivo
26865,80,8,4,12,7,2,731.83,1463.66,False,False,True,False,False,alta,Efectivo
26866,226,1,3,13,11,3,205.64,616.92,False,False,True,False,False,alta,Tarjeta
26867,289,1,1,10,8,3,216.13,648.39,False,False,True,True,False,alta,Tarjeta
26868,77,3,4,1,26,4,1578.06,6312.24,True,False,False,False,False,baja,Tarjeta
26869,286,2,1,10,17,3,655.05,1965.15,False,False,True,False,False,alta,Tarjeta
26870,195,4,4,3,10,3,1695.4,5086.2,True,False,True,False,False,baja,Tarjeta
26871,117,7,3,1,20,3,245.93,737.79,False,False,False,False,False,alta,Efectivo
26872,253,4,2,1,20,4,1608.35,6433.4,True,False,False,True,False,baja,Tarjeta
26873,183,1,4,12,2,1,1017.55,1017.55,False,False,True,False,False,alta,Efectivo
26874,133,7,3,4,24,3,911.05,2733.15,False,False,True,False,False,alta,Tarjeta
26875,125,1,2,1,29,3,1804.14,5412.42,True,False,False,False,False,alta,Tarjeta
26876,252,2,2,10,4,2,1122.05,2244.1,False,False,True,False,False,alta,Tarjeta
26877,123,5,2,8,2,4,1435.34,5741.36,True,False,True,False,False,baja,Tarjeta
26878,127,2,1,13,1,2,1671.98,3343.96,False,False,True,False,False,alta,Tarjeta
26880,132,1,2,6,7,2,528.0,1056.0,False,False,True,False,False,alta,Efectivo
26881,108,3,3,1,25,1,341.5,341.5,False,False,False,True,False,baja,Tarjeta
26882,51,7,4,1,14,2,1258.15,2516.3,False,False,False,True,False,alta,Tarjeta
26883,180,6,1,4,24,3,1837.74,5513.22,True,False,True,False,False,alta,Efectivo
26885,136,5,4,7,23,2,1876.63,3753.26,True,False,True,False,False,baja,Efectivo
26886,103,2,4,9,17,1,192.31,192.31,False,False,True,False,False,alta,Efectivo
26888,321,2,1,6,23,2,1312.49,2624.98,False,False,True,False,False,alta,Tarjeta
26889,107,5,4,16,18,3,147.04,441.12,False,False,True,False,False,baja,Tarjeta
26891,281,7,4,1,28,1,840.0,840.0,False,False,False,True,False,alta,Efectivo
26892,291,4,2,2,28,3,1276.9,3830.7,True,False,True,False,False,baja,Efectivo
26893,14,6,2,1,4,4,676.45,2705.8,False,False,False,True,False,alta,Efectivo
26894,104,6,4,4,14,1,254.91,254.91,False,False,True,False,False,alta,Efectivo
26895,244,5,3,1,12,2,874.05,1748.1,False,False,False,False,False,baja,Efectivo
26896,77,7,2,1,27,4,1438.67,5754.68,True,False,False,False,False,alta,Efectivo
26898,224,2,2,7,11,1,1833.87,1833.87,False,False,True,True,False,alta,Tarjeta
26899,262,5,4,1,27,1,698.91,698.91,False,False,False,False,False,baja,Efectivo
26900,241,5,2,1,7,2,746.55,1493.1,False,False,False,True,False,baja,Tarjeta
26901,248,6,2,7,15,3,511.54,1534.62,False,False,True,True,False,alta,Efectivo
26902,12,3,3,1,18,3,1745.77,5237.31,True,False,False,True,False,baja,Efectivo
26903,83,6,3,1,21,4,485.3,1941.2,False,False,False,True,False,alta,Tarjeta
26904,194,4,4,1,28,1,492.65,492.65,False,False,False,True,False,baja,Tarjeta
26905,273,4,2,1,11,4,1151.73,4606.92,True,False,False,False,False,baja,Tarjeta
26906,105,4,3,10,24,1,1399.28,1399.28,False,False,True,False,False,baja,Efectivo
26907,44,2,3,1,29,4,321.7,1286.8,False,False,False,False,False,alta,Efectivo
26908,21,7,2,1,6,4,298.02,1192.08,False,False,False,True,False,alta,Tarjeta
26909,254,1,3,2,1,4,36.08,144.32,False,False,True,False,False,alta,Efectivo
26910,40,8,3,2,24,2,371.99,743.98,False,False,True,False,False,alta,Tarjeta
26911,300,4,4,9,27,3,399.54,1198.62,False,False,True,False,False,baja,Efectivo
26913,107,4,3,13,16,2,810.72,1621.44,False,False,True,False,False,baja,Tarjeta
26915,256,7,2,3,16,1,275.85,275.85,False,False,True,False,False,alta,Tarjeta
26916,227,1,4,5,3,2,976.91,1953.82,False,False,True,True,False,alta,Efectivo
26917,271,1,2,5,30,4,1615.24,6460.96,True,False,True,False,False,alta,Efectivo
26918,159,4,4,1,19,1,236.6,236.6,False,False,False,False,False,baja,Efectivo
26919,299,2,4,10,25,1,1218.48,1218.48,False,False,True,False,False,alta,Tarjeta
26920,19,4,2,4,13,1,576.25,576.25,False,False,True,True,False,baja,Efectivo
26921,80,7,2,12,15,2,749.57,1499.14,False,False,True,False,False,alta,Tarjeta
26922,266,8,3,1,12,2,624.61,1249.22,False,False,False,True,False,alta,Tarjeta
26923,73,3,3,1,21,3,1974.06,5922.18,True,False,False,False,False,baja,Efectivo
26924,311,2,4,1,18,1,1820.27,1820.27,False,False,False,False,False,alta,Tarjeta
26925,151,2,3,4,5,4,393.29,1573.16,False,False,True,True,False,alta,Tarjeta
26926,76,1,3,1,21,4,406.73,1626.92,False,False,False,True,False,alta,Tarjeta
26927,130,4,4,1,3,4,803.25,3213.0,False,False,False,False,False,baja,Efectivo
26928,225,1,1,1,18,3,1117.76,3353.28,False,False,False,True,False,alta,Efectivo
26929,255,5,2,1,25,3,131.58,394.74,False,False,False,False,False,baja,Tarjeta
26930,109,1,2,7,21,4,1956.87,7827.48,True,False,True,True,True,alta,Efectivo
26931,316,1,2,2,27,2,711.63,1423.26,False,False,True,False,False,alta,Efectivo
26933,252,8,3,12,6,2,1206.32,2412.64,False,False,True,False,False,alta,Tarjeta
26935,77,8,1,1,23,2,594.31,1188.62,False,False,False,False,False,alta,Efectivo
26936,3,4,4,11,17,4,1355.7,5422.8,True,False,True,True,False,baja,Tarjeta
26937,131,2,2,3,18,2,783.24,1566.48,False,False,True,True,False,alta,Tarjeta
26939,86,8,1,1,3,3,238.04,714.12,False,False,False,True,False,alta,Tarjeta
26940,230,3,3,2,6,3,763.58,2290.74,False,False,True,False,False,baja,Tarjeta
26942,78,8,2,1,11,2,1672.52,3345.04,False,False,False,False,False,alta,Tarjeta
26943,25,6,2,1,27,1,369.0,369.0,False,False,False,True,False,alta,Tarjeta
26945,99,1,2,1,1,3,219.69,659.07,False,False,False,True,False,alta,Efectivo
26946,25,8,4,1,21,3,1531.84,4595.52,True,False,False,True,False,alta,Tarjeta
26948,121,1,2,1,17,4,108.7,434.8,False,False,False,False,False,alta,Tarjeta
26950,319,5,3,1,9,3,1016.98,3050.94,False,False,False,False,False,baja,Tarjeta
26951,56,5,3,1,26,3,277.28,831.84,False,False,False,False,False,baja,Efectivo
26953,252,8,3,13,5,4,1051.7,4206.8,True,False,True,False,False,alta,Tarjeta
26954,13,5,3,1,27,1,933.32,933.32,False,False,False,True,False,baja,Efectivo
26955,166,6,4,1,22,1,116.09,116.09,False,False,False,True,False,alta,Tarjeta
26956,193,8,3,16,15,4,1731.11,6924.44,True,False,True,False,False,alta,Tarjeta
26959,141,2,2,1,25,1,1145.84,1145.84,False,False,False,True,False,alta,Efectivo
26960,99,3,2,1,16,1,1816.58,1816.58,False,False,False,True,False,baja,Efectivo
26963,250,3,3,1,30,4,176.69,706.76,False,False,False,True,False,baja,Tarjeta
26964,238,4,3,1,14,2,14.54,29.08,False,True,False,True,False,baja,Tarjeta
26965,117,1,4,1,2,1,271.99,271.99,False,False,False,False,False,alta,Tarjeta
26966,266,3,2,1,19,2,1478.29,2956.58,False,False,False,True,False,baja,Efectivo
26967,8,1,3,2,4,4,1605.22,6420.88,True,False,True,False,False,alta,Tarjeta
26968,264,8,3,2,20,1,684.78,684.78,False,False,True,False,False,alta,Efectivo
26970,117,1,3,1,18,1,1921.74,1921.74,False,False,False,False,False,alta,Efectivo
26971,129,3,2,4,20,4,1097.3,4389.2,True,False,True,True,False,baja,Efectivo
26972,275,6,1,1,19,1,1491.55,1491.55,False,False,False,True,False,alta,Tarjeta
26973,219,4,4,8,15,3,957.28,2871.84,False,False,True,False,False,baja,Tarjeta
26974,214,8,4,16,30,1,243.07,243.07,False,False,True,True,False,alta,Efectivo
26975,16,8,1,12,22,4,1681.66,6726.64,True,False,True,False,False,alta,Tarjeta
26976,63,8,1,6,5,4,142.0,568.0,False,False,True,True,False,alta,Tarjeta
26979,269,7,3,1,7,4,604.85,2419.4,False,False,False,False,False,alta,Tarjeta
26980,82,3,3,2,21,2,341.05,682.1,False,False,True,False,False,baja,Efectivo
26983,94,5,2,1,26,4,366.12,1464.48,False,False,False,False,False,baja,Tarjeta
26984,112,4,4,12,26,4,325.92,1303.68,False,False,True,False,False,baja,Efectivo
26986,279,1,3,3,5,2,536.8,1073.6,False,False,True,False,False,alta,Tarjeta
26987,213,8,4,17,10,3,1432.49,4297.47,True,False,True,False,False,alta,Efectivo
26988,244,8,3,1,14,1,1319.11,1319.11,False,False,False,False,False,alta,Tarjeta
26990,197,3,4,2,17,2,1466.92,2933.84,False,False,True,False,False,baja,Efectivo
26991,182,8,4,3,17,1,1252.36,1252.36,False,False,True,False,False,alta,Tarjeta
26993,193,2,2,2,14,2,783.0,1566.0,False,False,True,False,False,alta,Tarjeta
26994,109,4,4,8,3,1,1372.64,1372.64,False,False,True,True,False,baja,Tarjeta
26995,130,8,2,1,3,1,1202.19,1202.19,False,False,False,False,False,alta,Tarjeta
26996,269,3,2,1,24,4,938.42,3753.68,True,False,False,False,False,baja,Efectivo
26997,172,4,3,1,10,3,638.14,1914.42,False,False,False,True,False,baja,Tarjeta
26998,309,2,3,2,25,4,715.68,2862.72,False,False,True,False,False,alta,Tarjeta
26999,298,7,2,1,27,4,1389.47,5557.88,True,False,False,False,False,alta,Efectivo
27000,317,2,3,1,22,3,1208.8,3626.4,False,False,False,False,False,alta,Tarjeta
27001,195,7,4,2,23,2,685.18,1370.36,False,False,True,False,False,alta,Efectivo
27002,72,3,3,1,12,1,1723.85,1723.85,False,False,False,False,False,baja,Tarjeta
27003,282,3,3,2,13,4,411.31,1645.24,False,False,True,False,False,baja,Efectivo
27004,73,2,4,1,9,1,820.38,820.38,False,False,False,False,False,alta,Tarjeta
27005,236,6,3,3,30,2,1005.48,2010.96,False,False,True,True,False,alta,Tarjeta
27006,98,3,2,1,9,2,1103.07,2206.14,False,False,False,True,False,baja,Tarjeta
27007,198,5,2,2,2,4,32.3,129.2,False,False,True,False,False,baja,Tarjeta
27008,214,3,2,5,22,1,713.6,713.6,False,False,True,True,False,baja,Tarjeta
27010,289,3,2,15,20,4,56.2,224.8,False,False,True,True,False,baja,Efectivo
27011,166,5,4,1,25,1,221.69,221.69,False,False,False,True,False,baja,Efectivo
27013,276,4,3,1,6,2,74.06,148.12,False,False,False,True,False,baja,Tarjeta
27015,97,6,3,2,25,1,220.56,220.56,False,False,True,False,False,alta,Tarjeta
27016,102,7,4,1,1,2,459.21,918.42,False,False,False,False,False,alta,Efectivo
27017,120,8,2,5,11,1,1127.18,1127.18,False,False,True,True,False,alta,Tarjeta
27018,162,8,2,2,2,3,1598.2,4794.6,True,False,True,False,False,alta,Tarjeta
27019,192,5,3,1,3,4,498.88,1995.52,False,False,False,True,False,baja,Efectivo
27020,316,8,4,2,8,4,521.63,2086.52,False,False,True,False,False,alta,Tarjeta
27022,227,2,4,6,13,1,1702.36,1702.36,False,False,True,True,False,alta,Efectivo
27023,298,3,1,1,3,1,1187.3,1187.3,False,False,False,False,False,baja,Efectivo
27024,206,5,2,1,14,4,506.29,2025.16,False,False,False,False,False,baja,Tarjeta
27025,96,2,4,1,20,2,1333.2,2666.4,False,False,False,False,False,alta,Tarjeta
27026,10,2,3,2,29,1,358.68,358.68,False,False,True,False,False,alta,Tarjeta
27029,54,1,3,2,5,1,518.68,518.68,False,False,True,False,False,alta,Tarjeta
27031,87,1,4,2,13,1,781.1,781.1,False,False,True,False,False,alta,Efectivo
27032,173,7,4,1,6,4,1193.71,4774.84,True,False,False,False,False,alta,Efectivo
27033,48,8,4,1,27,3,1103.57,3310.71,False,False,False,False,False,alta,Efectivo
27034,189,6,2,3,28,1,319.46,319.46,False,False,True,False,False,alta,Tarjeta
27035,58,2,3,1,9,1,1757.19,1757.19,False,False,False,False,False,alta,Efectivo
27036,194,4,4,1,8,2,985.13,1970.26,False,False,False,True,False,baja,Efectivo
27038,20,4,2,1,19,1,1245.55,1245.55,False,False,False,True,False,baja,Efectivo
27039,15,1,3,1,29,2,222.89,445.78,False,False,False,False,False,alta,Efectivo
27040,301,4,4,2,9,2,780.9,1561.8,False,False,True,False,False,baja,Tarjeta
27041,187,4,4,1,13,1,208.23,208.23,False,False,False,False,False,baja,Tarjeta
27042,250,1,3,1,3,3,1135.77,3407.31,False,False,False,True,False,alta,Tarjeta
27043,256,8,3,4,24,4,1347.15,5388.6,True,False,True,False,False,alta,Efectivo
27044,63,3,2,11,18,3,1125.89,3377.67,False,False,True,True,False,baja,Tarjeta
27046,100,2,3,5,29,3,1036.28,3108.84,False,False,True,True,False,alta,Tarjeta
27047,246,5,3,1,8,4,897.04,3588.16,False,False,False,False,False,baja,Efectivo
27048,95,7,2,1,11,2,626.79,1253.58,False,False,False,True,False,alta,Tarjeta
27049,209,8,4,3,26,2,328.19,656.38,False,False,True,True,False,alta,Efectivo
27051,180,1,3,8,5,3,1040.43,3121.29,False,False,True,False,False,alta,Tarjeta
27052,94,8,4,1,22,4,384.65,1538.6,False,False,False,False,False,alta,Tarjeta
27053,86,7,4,1,27,3,1949.25,5847.75,True,False,False,True,False,alta,Efectivo
27054,199,1,4,1,9,2,982.68,1965.36,False,False,False,False,False,alta,Tarjeta
27055,289,8,4,8,21,4,1341.67,5366.68,True,False,True,True,False,alta,Efectivo
27058,69,3,4,1,4,1,655.25,655.25,False,False,False,True,False,baja,Tarjeta
27059,95,8,2,1,5,4,1575.92,6303.68,True,False,False,True,False,alta,Efectivo
27060,137,7,4,1,30,3,1718.74,5156.22,True,False,False,True,False,alta,Efectivo
27061,34,3,4,1,26,3,1489.86,4469.58,True,False,False,True,False,baja,Efectivo
27064,171,8,2,7,28,3,272.03,816.09,False,False,True,False,False,alta,Efectivo
27065,216,8,3,1,30,1,321.11,321.11,False,False,False,False,False,alta,Efectivo
27066,90,4,3,1,30,3,960.42,2881.26,False,False,False,False,False,baja,Tarjeta
27067,179,3,1,10,19,1,489.73,489.73,False,False,True,False,False,baja,Efectivo
27068,21,5,2,1,25,4,1758.9,7035.6,True,False,False,True,False,baja,Efectivo
27069,66,7,4,4,7,4,1291.92,5167.68,True,False,True,True,False,alta,Efectivo
27070,219,1,1,3,11,4,468.53,1874.12,False,False,True,False,False,alta,Tarjeta
27071,133,3,4,9,6,3,1747.36,5242.08,True,False,True,False,False,baja,Tarjeta
27073,34,7,2,1,7,4,413.27,1653.08,False,False,False,True,False,alta,Tarjeta
27076,315,8,3,1,5,4,1184.79,4739.16,True,False,False,False,False,alta,Efectivo
27077,64,2,2,12,30,3,217.38,652.14,False,False,True,False,False,alta,Tarjeta
27078,181,7,3,1,17,3,1097.56,3292.68,False,False,False,False,False,alta,Efectivo
27079,203,6,4,1,24,1,1387.88,1387.88,False,False,False,True,False,alta,Tarjeta
27080,293,5,4,3,9,4,64.32,257.28,False,False,True,False,False,baja,Tarjeta
27081,201,6,3,2,24,2,1240.9,2481.8,False,False,True,False,False,alta,Tarjeta
27082,74,1,2,2,1,3,1769.75,5309.25,True,False,True,False,False,alta,Tarjeta
27083,283,2,4,1,10,3,1414.79,4244.37,True,False,False,False,False,alta,Efectivo
27084,238,5,3,6,8,3,833.83,2501.49,False,False,True,True,False,baja,Efectivo
27085,320,5,4,1,3,1,1094.25,1094.25,False,False,False,False,False,baja,Tarjeta
27086,51,6,4,1,24,4,1703.38,6813.52,True,False,False,True,False,alta,Efectivo
27088,303,3,3,1,22,2,110.25,220.5,False,False,False,False,False,baja,Tarjeta
27089,191,6,4,1,1,3,1888.05,5664.15,True,False,False,False,False,alta,Tarjeta
27090,220,4,4,2,19,3,1967.9,5903.7,True,False,True,False,False,baja,Tarjeta
27091,316,5,2,7,11,4,1970.76,7883.04,True,False,True,False,True,baja,Efectivo
27092,109,3,3,8,10,2,1671.57,3343.14,False,False,True,True,False,baja,Efectivo
27094,66,8,2,3,7,2,1006.01,2012.02,False,False,True,True,False,alta,Efectivo
27095,223,8,2,1,22,1,161.39,161.39,False,False,False,False,False,alta,Efectivo
27097,86,8,3,1,27,3,447.05,1341.15,False,False,False,True,False,alta,Tarjeta
27098,257,1,2,1,13,3,1924.41,5773.23,True,False,False,False,False,alta,Efectivo
27099,29,6,3,9,11,2,1667.94,3335.88,False,False,True,False,False,alta,Efectivo
27102,30,2,2,1,6,3,1380.41,4141.23,True,False,False,False,False,alta,Tarjeta
27103,76,8,3,1,26,3,1383.08,4149.24,True,False,False,True,False,alta,Tarjeta
27104,122,8,2,2,26,3,1341.98,4025.94,True,False,True,False,False,alta,Efectivo
27107,37,4,4,12,27,3,623.55,1870.65,False,False,True,True,False,baja,Tarjeta
27108,179,6,4,5,5,4,476.64,1906.56,False,False,True,False,False,alta,Efectivo
27109,120,2,3,9,6,4,186.18,744.72,False,False,True,True,False,alta,Tarjeta
27112,207,2,3,2,27,3,937.12,2811.36,False,False,True,False,False,alta,Efectivo
27114,134,8,2,14,26,1,168.26,168.26,False,False,True,False,False,alta,Tarjeta
27115,74,5,2,2,6,1,545.91,545.91,False,False,True,False,False,baja,Efectivo
27117,29,7,3,2,6,4,1651.87,6607.48,True,False,True,False,False,alta,Efectivo
27118,115,8,3,2,22,3,427.78,1283.34,False,False,True,False,False,alta,Tarjeta
27119,65,7,2,2,3,3,1110.59,3331.77,False,False,True,False,False,alta,Efectivo
27120,52,8,2,15,25,4,520.87,2083.48,False,False,True,False,False,alta,Efectivo
27123,90,4,3,1,5,1,438.65,438.65,False,False,False,False,False,baja,Tarjeta
27124,227,3,3,5,21,4,1946.45,7785.8,True,False,True,True,False,baja,Tarjeta
27125,237,1,2,1,11,1,1768.02,1768.02,False,False,False,True,False,alta,Efectivo
27126,210,5,3,1,1,2,236.93,473.86,False,False,False,True,False,baja,Tarjeta
27127,219,7,4,9,17,2,1373.22,2746.44,False,False,True,False,False,alta,Tarjeta
27128,287,2,1,6,19,3,1180.18,3540.54,False,False,True,False,False,alta,Tarjeta
27129,8,7,3,2,8,3,1726.7,5180.1,True,False,True,False,False,alta,Efectivo
27131,66,4,2,8,9,2,913.97,1827.94,False,False,True,True,False,baja,Efectivo
27133,193,1,4,10,29,4,518.96,2075.84,False,False,True,False,False,alta,Efectivo
27134,187,1,4,1,23,3,1758.2,5274.6,True,False,False,False,False,alta,Efectivo
27135,6,5,2,1,5,3,1606.47,4819.41,True,False,False,True,False,baja,Tarjeta
27138,109,3,3,12,2,4,1851.44,7405.76,True,False,True,True,False,baja,Efectivo
27139,14,8,1,1,7,2,1472.62,2945.24,False,False,False,True,False,alta,Tarjeta
27140,294,7,2,1,17,4,1909.53,7638.12,True,False,False,False,False,alta,Efectivo
27141,222,3,2,9,26,2,1698.66,3397.32,False,False,True,False,False,baja,Efectivo
27142,259,5,2,1,5,2,1164.74,2329.48,False,False,False,False,False,baja,Efectivo
27143,141,4,2,1,16,3,1909.76,5729.28,True,False,False,True,False,baja,Efectivo
27144,14,5,2,1,12,4,392.46,1569.84,False,False,False,True,False,baja,Efectivo
27146,304,8,3,8,23,1,1603.3,1603.3,False,False,True,False,False,alta,Efectivo
27147,239,2,4,2,15,1,411.12,411.12,False,False,True,False,False,alta,Tarjeta
27148,189,3,4,14,5,4,616.6,2466.4,False,False,True,False,False,baja,Tarjeta
27149,116,4,2,2,15,4,1184.87,4739.48,True,False,True,False,False,baja,Tarjeta
27150,202,8,2,10,12,2,719.52,1439.04,False,False,True,False,False,alta,Tarjeta
27151,182,5,2,8,9,3,218.06,654.18,False,False,True,False,False,baja,Tarjeta
27152,159,4,2,1,10,4,951.07,3804.28,True,False,False,False,False,baja,Tarjeta
27154,222,1,4,13,8,1,1342.3,1342.3,False,False,True,False,False,alta,Efectivo
27155,34,2,3,1,5,2,1609.25,3218.5,False,False,False,True,False,alta,Tarjeta
27156,316,6,3,7,11,4,962.25,3849.0,True,False,True,False,False,alta,Tarjeta
27158,82,3,3,2,14,1,1970.28,1970.28,False,False,True,False,False,baja,Efectivo
27159,140,4,3,2,14,2,225.13,450.26,False,False,True,False,False,baja,Efectivo
27161,238,4,3,1,7,1,854.56,854.56,False,False,False,True,False,baja,Tarjeta
27162,169,5,3,9,29,2,460.34,920.68,False,False,True,False,False,baja,Efectivo
27163,61,5,4,1,7,3,334.41,1003.23,False,False,False,False,False,baja,Efectivo
27164,36,8,3,1,1,3,852.02,2556.06,False,False,False,False,False,alta,Tarjeta
27165,88,7,3,3,19,1,290.67,290.67,False,False,True,False,False,alta,Efectivo
27167,146,7,4,17,26,2,1397.37,2794.74,False,False,True,True,False,alta,Efectivo
27168,281,5,4,3,28,1,1403.92,1403.92,False,False,True,True,False,baja,Efectivo
27169,276,7,2,1,1,2,844.91,1689.82,False,False,False,True,False,alta,Efectivo
27171,203,7,2,1,8,3,1929.88,5789.64,True,False,False,True,False,alta,Tarjeta
27172,32,8,3,7,11,3,420.12,1260.36,False,False,True,True,False,alta,Efectivo
27174,245,1,4,2,17,2,805.14,1610.28,False,False,True,False,False,alta,Tarjeta
27175,214,1,4,3,4,3,154.66,463.98,False,False,True,True,False,alta,Efectivo
27176,63,8,4,7,11,3,1465.16,4395.48,True,False,True,True,False,alta,Tarjeta
27177,28,2,4,2,20,1,121.96,121.96,False,False,True,False,False,alta,Tarjeta
27179,199,1,3,1,5,1,460.28,460.28,False,False,False,False,False,alta,Efectivo
27180,195,2,4,3,3,3,94.83,284.49,False,False,True,False,False,alta,Tarjeta
27181,93,3,2,2,24,2,1078.73,2157.46,False,False,True,False,False,baja,Tarjeta
27182,138,3,2,4,9,2,883.06,1766.12,False,False,True,False,False,baja,Tarjeta
27183,153,3,2,1,27,3,437.87,1313.61,False,False,False,False,False,baja,Efectivo
27184,129,8,3,9,21,4,845.15,3380.6,False,False,True,True,False,alta,Efectivo
27185,186,3,2,1,3,3,155.43,466.29,False,False,False,False,False,baja,Efectivo
27186,183,8,2,3,11,4,1599.7,6398.8,True,False,True,False,False,alta,Efectivo
27187,295,8,3,1,16,1,1194.55,1194.55,False,False,False,False,False,alta,Tarjeta
27188,245,6,1,2,1,2,1620.5,3241.0,False,False,True,False,False,alta,Tarjeta
27189,177,3,2,1,19,2,1115.32,2230.64,False,False,False,True,False,baja,Tarjeta
27190,65,3,4,2,20,1,1414.36,1414.36,False,False,True,False,False,baja,Efectivo
27191,191,8,3,1,29,2,291.46,582.92,False,False,False,False,False,alta,Tarjeta
27193,207,6,4,2,11,3,1681.02,5043.06,True,False,True,False,False,alta,Efectivo
27194,98,6,3,1,10,2,441.7,883.4,False,False,False,True,False,alta,Efectivo
